title,subtitle,author,date,section,text,url
“Soltem Lula”: o recado à Justiça dos brasileiros que moram na Europa e não desistiram do Brasil,,Joaquim de Carvalho,04/04/2019 12:52:26,brasil,,https://www.diariodocentrodomundo.com.br/soltem-lula-o-recado-a-justica-dos-brasileiros-que-moram-na-europa-e-nao-desistiram-do-brasil/
Comemorar o golpe de 64 não é constitucional nem cristão: o manifesto de evangélicos independentes,,Joaquim de Carvalho,01/04/2019 11:53:48,brasil,,https://www.diariodocentrodomundo.com.br/comemorar-o-golpe-de-64-nao-e-constitucional-nem-cristao-o-manifesto-de-evangelicos-independentes/
Haddad inicia no Sul caravana por Lula livre e contra retirada de direitos,,Diario do Centro do Mundo,05/04/2019 18:10:53,politica,"“Precisamos discutir a democracia, os direitos sociais escritos na Constituição, as possibilidades de desmonte dos programas sociais, o que diz muito à população. Falamos sobre direitos consagrados como saúde, educação, Previdência, assim por diante”, disse o ex-prefeito de São Paulo Fernando Haddad, que disputou o segundo turno das eleições presidenciais no ano passado. Ele começa nesta sexta-feira (5) uma caravana pelo país. Inspirado nas caravanas realizadas pelo ex-presidente Luiz Inácio Lula da Silva antes de sua prisão, em 7 de abril de 2018, Haddad inicia sua jornada por Porto Alegre. Nesta manhã, o político e professor universitário concedeu entrevista aos jornalistas Juremir Machado e Taline Opptiz, da rádio  . Além de temas relacionados a direitos que afetam diretamente os trabalhadores, está na pauta de Haddad a defesa da inocência de Lula. “Como advogado dele, posso dizer que já li e reli a sentença que o condenou e não encontrei sequer um parágrafo que me convencesse de que a decisão foi correta”, afirmou. Lula foi condenado em dois processos da Operação Lava Jato, a primeira relacionada ao triplex de Guarujá e, a segunda, com o sítio de Atibaia, no interior paulista. A defesa do ex-presidente alega perseguição de parte do Judiciário, já que as provas são escassas, ao contrário das convicções. Haddad classificou Lula como mandatário do “melhor governo da história da República”, e que existem “esforços grandes, com resultados notáveis, para recompor o campo progressista”. Para tal, ele clamou por união da democratas em torno de um projeto negociado. “Não vejo viabilidade de a esquerda governar novamente o país sem que haja gestos de todos em proveito do comum.” Questionado se o PT exige ser cabeça de chapa neste projeto, o ex-prefeito disse que não necessariamente. “O Lula sempre falava que, em 2018, deveríamos lançar um candidato de outro partido. Inclusive, já estava quase definido quem seria. Lula tinha muito apreço pelo Eduardo Campos e chegou a falar, fui testemunha de conversas.” A agenda de atos de Haddad começa às 16h, com ato na Universidade Federal do Rio Grande do Sul, ao lado de Manuela D’Ávila (PCdoB), que concorreu à vice-presidência na chapa liderada pelo petista. Após o encontro, está marcado uma caminhada, às 18h, do Largo Glênio Peres até a Assembleia Legislativa, onde será realizado um ato contra a “reforma” da Previdência, proposta pelo presidente Jair Bolsonaro (PSL), e pela liberdade de Lula. De Porto Alegre, a caravana segue para Florianópolis, no sábado. Já no domingo, dia em que a prisão completa um ano, Haddad estará em Curitiba, para manifestação diante da sede da Polícia Federal do Paraná, onde o ex-presidente está preso. Desde o primeiro dia, apoiadores estão concentrados na Vigília Lula Livre.",https://www.diariodocentrodomundo.com.br/haddad-inicia-no-sul-caravana-por-lula-livre-e-contra-retirada-de-direitos/
"No país que tem Vélez como ministro da Educação, não espanta policiais apontarem fuzis para estudantes. Por Donato",,Mauro Donato,05/04/2019 09:08:42,brasil,"CRIME!  PMs descontrolados com fuzil no peito de alunos da E.E. Frederico Barros Brotero, Guarulhos. Desde o início do ano, quem atrasa é impedido de entrar, mesmo na segunda aula. Ai eles tentavam negociar a entrada com  o diretor José Maria Stanzani. via Passe Livre Guarulhos  — Jornalistas Livres (@J_LIVRES) ",https://www.diariodocentrodomundo.com.br/no-pais-que-tem-velez-como-ministro-da-educacao-nao-espanta-policiais-apontarem-fuzis-para-estudantes-por-donato/
"DCM Ao Meio Dia – Enquanto Vélez e Bolsonaro destróem a educação, PM aponta fuzil para estudantes",,Pedro Zambarda de Araujo,05/04/2019 12:06:19,brasil,,https://www.diariodocentrodomundo.com.br/dcm-ao-meio-dia-enquanto-velez-e-bolsonaro-destroem-a-educacao-pm-aponta-fuzil-para-estudantes/
É dever de todas as pessoas esclarecidas resistir ao obscurantismo. Por Afrânio Silva Jardim,,Diario do Centro do Mundo,02/04/2019 07:08:50,brasil,"Eu acabo tendo de admitir ser impossível convencer: As pessoas irracionais a adotarem um pensamento lógico; O ignorante a desejar o conhecimento; O religioso a ter uma consciência crítica; O “crente fanático” a aceitar as verdades reveladas pela ciência; O inculto a ter o hábito da leitura; O idiota a usar o celular para aprimorar seus conhecimentos; O analfabeto político a saber o que é social democracia, socialismo, comunismo; O jovem de que ele pode ser rebelde e contestar os velhos valores das gerações passadas; Os liberais de que o livre mercado não distribui, mas leva à concentração da renda; Os egoístas de que os outros devem ter os mesmos direitos e regalias que eles; O pobre ingênuo de que a sociedade é dividida em classes e de que elas têm interesses antagônicos; O explorado de que ele precisa tomar consciência do processo de exploração a que está submetido; O defensor da liberdade na sociedade capitalista de que esta liberdade é mais abstrata do que real, na medida em que só as classes mais favorecidas dela podem efetivamente usufruir; O alienado de que não há pais sem governo e de que não há governo sem política, sendo a sua alienação muito boa para a manutenção de governos déspotas; O consumista de que ele é um instrumento que enriquece os empresários e empobrece o seu espírito; O individualista de que os outros também têm direito à felicidade; O velho de que sua vida valeu a pena; O conservador de que nada é perene e de que, em sociedade, tudo está em movimento e as transformações são inevitáveis; Ao ingênuo de que a grande mídia não é imparcial e defende os interesses da classe empresarial; Ao pessimista de que a justiça social algum dia será alcançada, sendo vários os caminhos para lá chegar. Entretanto, confesso: não vou desistir jamais. Este texto é a prova disso…",https://www.diariodocentrodomundo.com.br/e-dever-de-todas-as-pessoas-esclarecidas-resistir-ao-obscurantismo-por-afranio-silva-jardim/
Moro nomeia pernambucano que relativizou abuso sexual de PMs contra adolescentes. Por Vinícius Sobreira,,Diario do Centro do Mundo,05/04/2019 19:12:08,brasil,"O ministro Sérgio Moro nomeou, para o Conselho Nacional de Política Criminal e Penitenciária (CNPCP) do Ministério da Justiça, o delegado federal aposentado Wilson Salles Damázio, ex-secretário de Defesa Social de Pernambuco, de onde foi exonerado após relativizar denúncia de violência sexual contra adolescentes por parte de policiais militares. Em 2013, Wilson Damázio deixou a SDS, protagonizando o último “episódio” de uma série de reportagens da jornalista Fabiana Moraes. A repórter publicou no Jornal do Commercio um conteúdo jornalístico especial em memória dos 80 anos do livro Casa Grande e Senzala, de Gilberto Freyre. Fabiana comparou o comportamento dos senhores em relação às mulheres escravizadas, descrito na obra de Freyre, com o comportamento de policiais em relação a garotas – algumas menores de 18 anos – que se prostituíam na Avenida Norte, no Recife. Na série, Fabiana apresentou casos em que policiais abusavam das moças, obrigando-as a se exibir. De acordo com a matéria, um PM chegou a colocar a arma na cabeça de uma adolescente de 13 anos exigindo que a menina tivesse relações sexuais com ele. Esse e outros casos de violência envolviam agentes das Rondas Ostensivas com Apoio de Motocicleta (Rocam), do Grupo de Ações Táticas Itinerantes (Gati) e da Patrulha do Bairro. Ao longo da conversa o delegado aposentado disse que a polícia “tem muitos problemas, com mulheres principalmente” e apresentou seu ponto de vista. “Elas às vezes até se acham porque estão com policial. O policial exerce um fascínio no dito sexo frágil. Eu não sei por que é que mulher gosta tanto de farda. Todo policial militar mais antigo tem duas famílias, tem uma amante, duas”, contou. Fez, ainda, questão de apresentar memórias. “A gente ia pra Floresta [cidade do Sertão], para esses lugares, quando chegávamos lá, colocávamos o colete, as meninas ficavam tudo ‘sassaricadas’. Para ela é o máximo tá dando pra um policial. Dentro da viatura, então, o fetiche vai lá em cima, é coisa de doido”, avaliou. Na mesma entrevista, Damázio classifica a homossexualidade como “desvio de conduta” e faz uma comparação desproporcional. Ao falar de policiais que violentaram sexualmente uma prostituta mantendo uma arma na cabeça, ele alega que “desvio de conduta a gente tem em todo lugar: tem na casa da gente, tem um irmão que é homossexual, tem outro que é ladrão, entendeu?”, disse Damázio. Natural de Olinda, Wilson Damázio começou a carreira como policial civil, depois, foi agente, delegado e superintendente da Polícia Federal no estado. Passou ainda pelo Ministério da Justiça, na diretoria de Sistema Prisional Federal, até que assumiu a SDS de 2010 a 2013, durante o governo Eduardo Campos. Hoje ele vive na Bahia, onde tem prestado consultoria em desenvolvimento gerencial. Questionado pela revista Época sobre a nomeação, o Ministério da Justiça tentou se desvincular, alegando que as declarações de Damázio não refletem a posição do ministério e que a nomeação do delegado aposentado foi por motivos técnicos. O CNPCP é composto por 13 membros titulares e mais 13 suplentes, mas os 26 são convocados para as reuniões mensais em Brasília. Entre os titulares está o pernambucano Pedro Eurico Barros e Silva, secretário de Justiça e Direitos Humanos de Pernambuco. Outro pernambucano nomeado, mas como suplente, é o juiz Roberto Costa Bivar, da Vara de Execução Penal do Tribunal de Justiça de Pernambuco (TJPE). Na ocasião da nomeação ganhou destaque o nome de Ilona Szabó, cientista política especializada em redução da violência, política de drogas e estudos de conflitos e paz. A rede bolsonarista não gostou da nomeação de Szabó e, após pressão, Sérgio Moro revogou o nome da cientista política, deixando a cadeira vaga.",https://www.diariodocentrodomundo.com.br/moro-nomeia-pernambucano-que-relativizou-abuso-sexual-de-pms-contra-adolescentes-por-vinicius-sobreira/
Por que a reforma da Previdência vai aprofundar a crise,,Diario do Centro do Mundo,03/04/2019 11:17:48,brasil,"Ao contrário do que propagam os defensores da reforma, não haverá recuperação da economia ao se endurecerem as regras de acesso à seguridade social. E sim redução da capacidade de consumo das famílias e dos investimentos. O artigo é de Ana Luíza Matos de Oliveira, mestra e doutora em Desenvolvimento Econômico (Unicamp),Barbara Vallejos Vazquez, técnica do Dieese e professora da Escola Dieese de Ciências do Trabalho e Euzebio Jorge Silveira de Sousa, professor de Economia da ESAGS (Certificada FGV), publicado por Brasil Debate, 01-04-2019. Eis o artigo: Desapareceu no Brasil a discussão sobre geração de emprego. Mesmo registrando 12,5 milhões de desocupados e 27,3 milhões de subutilizados (desocupados, subocupados por insuficiência de horas e na força de trabalho potencial) – um quarto da força de trabalho brasileira – o único problema do Brasil parece ser a previdência. Após a retração de 6,9% do PIB em 2015 e 2016 e um crescimento econômico muito baixo, de 1% em 2017 e 1,1% em 2018, com expectativas de crescimento para 2019 revisadas para baixo 6 vezes consecutivas [1] o país está longe da recuperação do nível do PIB per capita de 2014 (Gráfico 1). Assim, para as famílias de trabalhadores, a crise continua. A reforma da previdência seria o remédio para tudo isso, dizem os analistas. Como o foi, diga-se de passagem, em outros momentos, a reforma trabalhista, que geraria, segundo seus defensores, 5 milhões de empregos; como o foi a PEC do Teto de Gastos… Onde estão os frutos prometidos das reformas anteriores? Como fora percebido na época da tramitação da Reforma Trabalhista, se propaga um tipo de liberalismo seletivo, que acredita que a redução dos salários e dos direitos elementares dos trabalhadores irá retirar o Brasil da crise. Mas o que se verifica é o contrário: a crise se aprofunda com a redução da capacidade de consumo das famílias e redução dos investimentos públicos e privados. Qual relação tem a reforma da previdência com o crescimento econômico, afinal? Há uma crença, que não se ampara em dados estatísticos, de que se o país tem as contas públicas “em ordem”, haverá estímulo aos investimentos e à geração de empregos. Ora, os empresários investem se percebem que há demanda para seus produtos e serviços, não o fazem baseado na percepção de que as contas do governo estão “em ordem”. E se invertêssemos a causalidade: qual impacto a geração de empregos teria nos resultados da previdência? Quanto a este ponto, o Gráfico 2 mostra que em todo o período de 2009 a 2015 o Regime Geral da Previdência Social (RGPS) urbano foi superavitário [2]. De 2009 a 2015, o aumento do emprego formal (+23,4 milhões  ) e da base contributiva da previdência garantiu a sustentabilidade do sistema. Até a crise que se inicia em 2015, com a mesma estrutura previdenciária, tínhamos um RGPS urbano superavitário. O quadro do mercado de trabalho hoje é muito diferente. A Reforma Trabalhista, em vigor desde nov/2017 incentivou a substituição de empregos “padrão” por contratos “atípicos”. Esta mudança na lei reforçou a tendência à precarização assistida desde o início da crise econômica. Por exemplo, o gráfico 3 mostra como as ocupações sem carteira assinada tem puxado a geração de postos de trabalho desde 2016. O gráfico 4 mostra que o trabalho doméstico, ocupação precária majoritariamente feminina, sofre redução de 17,8% de trabalhadores com carteira de trabalho assinada e aumento de 10% dos trabalhadores sem carteira do início de 2016 ao início de 2019. No mesmo período ocorre ampliação dos trabalhadores por conta-própria com e sem CNPJ (gráfico 5). Assim, o número de contribuintes para a previdência reduziu-se em 2% entre 2016 e 2018, frente ao aumento de 8% dos trabalhadores que não contribuem (tabela 1). Os dados mostram que a situação no mercado de trabalho é grave e o crescimento deocupações sem contribuição à previdência não é uma boa notícia. Neste cenário, esta reforma afastará ainda mais os trabalhadores com salários mais baixos e mais afetados pela informalidade da previdência pública por não conseguirem cumprir os aumentos de exigência de tempo de contribuição. Por outro lado, a elevada informalidade reduz a receita da previdência. Ao invés de focar na reforma da previdência como a solução para todos os problemas da sociedade brasileira, por que não voltar a falar em propostas para gerar empregos de qualidade no país e, por essa via ampliar, as contribuições ao sistema? Jogar a esperança de recuperação da economia em uma reforma que afasta ainda mais os trabalhadores da seguridade social ao endurecer as regras de acesso e que não tem nenhuma relação lógica com a retomada do crescimento é, do ponto de vista dos trabalhadores, aprofundar a crise. Esta reforma regressiva exercerá, caso seja aprovada, impacto negativo no mercado de trabalho brasileiro, marcado pelos baixos salários e persistente excedente de força de trabalho. Ao dificultar o acesso à aposentadoria e reduzir o valor do benefício dos mais pobres, o mercado de trabalho será pressionado por um número ainda maior de pessoas tentando garantir sua subsistência em ocupações precárias. Uma vez que a renda dos aposentados garante uma contribuição substancial na composição da renda das famílias, especialmente em períodos de crise econômica e elevado desemprego, a pobreza oriunda da reforma da previdência compelirá idosos e pessoas cada vez mais jovens para o mercado de trabalho. [1] Focus – BCB [2] Cálculos do  [3] Dados do CAGED",https://www.diariodocentrodomundo.com.br/por-que-a-reforma-da-previdencia-vai-aprofundar-a-crise/
"“Canalha”, “covarde”, “contrabandista”: a reputação de Bolsonaro nos relatórios do Exército. Por Vinícius Segalla",,Diario do Centro do Mundo,05/04/2019 18:31:00,politica,"Um dossiê formulado pelo Estado-Maior das Forças Armadas concluído em 27 de julho de 1990, ao qual a reportagem teve acesso, detalha informações nada abonadoras reunidas pelo alto-comando do Exército desde o julgamento que arrancou Bolsonaro do anonimato, nos anos 80, até o início da sua vida parlamentar, na década seguinte. Na peça investigatória, há dezenas de anotações feitas pelos oficiais com relatos da jornalista Cássia Maria Rodrigues, então trabalhando na revista Veja, que disse ter sido   Jair Bolsonaro, conforme já informado pelo DCM. Para além do que denunciava a repórter, chama a atenção uma carta sem assinatura recheada de denúncias e comentários ofensivos contra Bolsonaro. A investigação não descobriu quem era o autor, mas constatou ser de um colega de farda do agora presidenciável. As autoridades militares que fizeram o relatório trataram de investigar as informações da carta apócrifa. Segundo informam, constataram a veracidade de uma parte do que consta ali. De outra, disseram não ter sido capazes de produzir provas. O documento repercutiu dentro e fora da caserna, como mostra reportagem do jornal carioca “Tribuna da Imprensa” do dia 22 de abril de 1991. Segundo consta no dossiê, uma cópia do relatório e da carta foi distribuída aos alunos e professores da ESEME (Escola de Comando e Estado-Maior do Exército). O texto critica as intenções do capitão e faz acusações. Em um dos trechos da carta incluída nos documentos, lê-se, em mensagem a Jair Bolsonaro: “Ao invés de fazer croqui de bombas, escreva quantas vezes você foi ao Paraguai trazer muamba. Conte sobre os seus problemas no Mato Grosso. Verifique qual é o seu conceito na Brigada Paraquedista”, diz a missiva, em parte referindo-se ao episódio narrado pelo próprio Bolsonaro à Veja, de que preparava atentados à bomba para promover sua campanha por aumentos de salários. A conclusão do relatório aponta que Bolsonaro passou a atuar na esfera dos militares sem “representatividade” ou “delegação” para tanto, questionando e acusando autoridades “de forma descabida” e contrariando as regras de hierarquia e ordem das Forças Armadas. Também há menções ofensivas a Rogéria Nantes Braga, então esposa de Bolsonaro. O militar autor da carta fazia acusações de cunho pessoal a Rogéria, que a reportagem preferiu não expor por não trazer conteúdo de interesse público. Mas não fizeram assim os colegas e comandantes de Bolsonaro que pregaram a carta na parede do quartel. Rogéria é mãe dos três filhos mais velhos do capitão reformado e foi eleita vereadora do Rio sob influência do marido em 1992. Depois, se separaram, e Bolsonaro disse que foi porque ela não o estava mais consultando antes de decidir seus votos e outras ações na Câmara Municipal do Rio de Janeiro. De qualquer forma, a insistência de Bolsonaro em fazer campanha dentro dos quartéis e os comentários que fazia na tribuna irritavam o oficialato. Em uma outra carta revelada pela imprensa em maio de 91, o então chefe do Estado Maior das Forças Armadas, general Jonas de Morais Correia Neto, o chama de “embusteiro, intrigante e covarde”, acusando-o de “inventar e deturpar visando aos interesses pessoais e da política”, como mostra reportagem abaixo, de 16 de abril de 1991. Em outubro daquele mesmo ano, quando Bolsonaro já era deputado federal então pelo PDC-RJ (Partido Democrata Cristão), suas frequentes visitas ao antigo emprego, para fazer propaganda política e angariar votos, contrariaram de tal maneira seus ex-comandantes que estes proibiram a entrada de jair Bolsonaro nos quartéis do Rio de Janeiro. É que, de acordo com o Comando de Operacões Terrestres (Coter) do Exército Brasileiro, Jair Bolsonaro estava insuflando a revolta na tropa. O general Alberto dos Santos Lima Fajardo, então comandante do Coter, explicou a punição em entrevistas à imprensa. Disse que Jair Bolsonaro estava “insuflando oficiais superiores e sargentos com panfletos criticando exaustivamente comando da tropa”. Ao ficar sabendo da punição, Bolsonaro disse que estava sendo perseguido pelo generalato que ocupava o Comando Leste (divisão administrativa do Exército Brasileiro em que está o Rio de Janeiro). Alertou seus colegas deputados para o risco que aquele tipo de arbitrariedade cometida pelo Comando Terrestre representava para a Câmara. Disse que o general Fajardo estava “agindo irresponsavelmente” e que era questão de tempo para que outros congressistas passassem a receber este tipo de tratamento persecutório que os comandantes do Exército lhe conferiam. A punição a Bolsonaro durou mais um ano. Nunca mais até hoje o Exército proferiu uma ordem como essa contra qualquer outro parlamentar brasileiro.  ",https://www.diariodocentrodomundo.com.br/canalha-covarde-contrabandista-a-reputacao-de-bolsonaro-nos-relatorios-do-exercito-por-vinicius-segalla/
O que está por trás da articulação para Lula ter prisão domiciliar. Por Joaquim de Carvalho,,Joaquim de Carvalho,05/04/2019 21:42:17,politica,,https://www.diariodocentrodomundo.com.br/o-que-esta-por-tras-da-articulacao-para-lula-ter-prisao-domiciliar-por-joaquim-de-carvalho/
‘Me dei mal. Pode pegar meu lugar’: Moro finge que não será candidato e Bolsonaro finge que acredita,,Kiko Nogueira,05/04/2019 21:44:11,politica,"Deu no Estadão que, antes de admitir que não nasceu para ser presidente, mas, sim para militar, Bolsonaro “abriu um sorriso quando o ministro da Justiça, Sergio Moro, afirmou não ter planos políticos”. Segue a matéria: Moro é candidatíssimo, como escreveu sua mulher  “Já estou iniciando HOJE campanha para 2022”, avisou. Moro e o chefe são concorrentes e, daqui a pouco, um sai. Por enquanto, exercem aquela bonita hipocrisia, homenagem que o vício presta à virtude. Moro finge que conta a verdade e o Jair finge que acredita.",https://www.diariodocentrodomundo.com.br/me-dei-mal-pode-pegar-meu-lugar-moro-finge-que-nao-sera-candidato-e-bolsonaro-finge-que-acredita/
